sentence	label
regarding story think going kill president reporters never follow convicted felon could obtain case guns police would bring light gun control issue bias	0
saying relate gun control police departments prosecute family time limit access weapons police department reluctant acknowledge wrong doings correct deserve access weapons	2
shit left little bit ago get food still drop paper heart desires	0
hmm would something like getting really high quality artists draw really boring cars like fucking grand prix something	2
go anything fucked head	0
understand someone know ill debate im willing spend much time trying change mind someone dont know tryed people gun control get stupid wont try understand	0
antifa would burn conservatives house cnn would lighting torches amp throwing gas flames	1
joe singing old liberal bullshit song misrepresenting facts usual	0
yeah cant wing cooking theres kinds measurements need follow otherwise itll end tasting like garbage	0
understand sound coldbut love nintendo money grubbing bastards	1
trump understand job trump go successful obama entire admin corrupt	0
british people basically fullon racists voters vote conservatives coincidence	1
hes clueless disgusting looks every thing know	0
despicable	0
pro americans embarrassed sick anti america liberals plenty countries lefts ideology already place move	0
election season trump dick magnificent dick tremendous leftists prove russian puppet trump whips dick fit senility conservatives vote trump victory	0
think meant say sent jail fraud	0
goodell one worst things ever unleashed pro sports useless	0
maga oh fvkk judge kavanaughs ambitious old muttafuttah like gd senate past millenium	0
teach grown sons theres winners loserssee serena temper tantrums democratlol	0
course exclude select group primarily northwestern european asian countries country list gun control positive correlation lower homicide rates even within cherrypicked euro countries	2
metoo lynchings innocent republicansconservatives continue gop let us kavanaugh fraud prevail gop fight fire fire one time prominent dem male watch stop	1
liberal dictionary illegal immigrants dreamers trump supporters deplorable killers human beings human beings womb human beings antifa protestors law abiding nra members terrorists bill clinton feminist brett kavanaugh predator	1
hilarious good way	0
fact stopkavanagh repeatedly attempted block abortion undocumented immigrant wanted tells unfit serve supreme court dont need person cherrypicks laws respected	0
mean worked gun control right	1
monster	0
thats convenient democrats must destroy man front wife children sake power power allows weaponize fbi cia nsa irs used conservatives	2
pretending something notyou phony lies change	0
joebiden calls trump supporters dregs society biden organized coup ukraine son steals b ukrainian people leave country search jobs maga potus zog	0
google go hell	2
bch behar needs shut big ugly hole face think fact giving kavanaugh family benefit rights citizens fat head guilty bc conservatives behar needs muzzle around decent people hrc clone	0
tweet directed care less whatever blathering	0
complete idiot	0
appare notly pos doesnt know viacom bought bet went black ownership white ownership	0
ben terrible person probably raped people vial human book nothing field play dont like personally	0
absolutely useless everyone knows except media	0
liberals conservatives neoliberalism amp globalization amp discontents pppcorporatewelfaredilution constitutional rightsfreedoms amp justicesociopolieconfinancial corruption amp particratic collusion cdnpoliticians	1
pappy big fat fool democrats doesnt make look bad makes look ignorant level fool	0
always found liberals progressives spartan ones socialists knew wanted live well could afford	1
one worth slapping cock cocktribute cumming cumtribute cumslave	0
liar set far left liberals predictable americans empty stupid tactics one believes politically induced maneuver attempt delay installation judge midterms wont work go write book	1
ive never heard thankful shit canada police history conservatives	2
haaaaaa cause never happened ye gon na tweet shit make sure fact kid	0
stupid	0
hope bankrupt soon	2
ways president trump lose gun control immigration bill wall	0
makes think liberals nothing liberal people spent insulting liberals publicly humiliating black activists openly attacking new deal liberal part passed gop policies	2
want fight one real taking piss	0
hes cocky sob needs brought knees	0
fuck dont care friend real friend losing anyone special cuz cant even real friend thats sad	0
helpmto buy help homeless oh doesnt help low income oh doesnt work poverty time high help oh doesnt thanks nothing	0
ashamed michael moore start term internet called troll think ancient troll coming age liberal hysteria guided ignorance	0
frenkenstien needs pay every dime backshe stolen american people disgrace senate people	0
